uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,261,ex261,_m9_assess || q3_i2 UpdateRadioButton,82,0,2011/10/5 22:27,115,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,269,ex269,_m9_assess || q5_i6 UpdateComboBox,82,1,2011/10/5 22:27,116,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,277,ex277,_m9_assess || q7_i5 UpdateComboBox,83,1,2011/10/5 22:27,117,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,285,ex285,_m9_assess || q9_i4 UpdateComboBox,84,1,2011/10/5 22:27,118,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,262,ex262,_m9_assess || q4_i1 UpdateRadioButton,82,1,2011/10/5 22:27,119,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,270,ex270,_m9_assess || q5_i7 UpdateComboBox,82,1,2011/10/5 22:27,120,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,278,ex278,_m9_assess || q8_i1 UpdateComboBox,85,1,2011/10/5 22:27,121,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,263,ex263,_m9_assess || q4_i2 UpdateRadioButton,82,1,2011/10/5 22:27,122,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,271,ex271,_m9_assess || q5_i8 UpdateComboBox,82,1,2011/10/5 22:27,123,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,279,ex279,_m9_assess || q8_i2 UpdateComboBox,85,0,2011/10/5 22:27,124,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,264,ex264,_m9_assess || q5_i1 UpdateComboBox,82,1,2011/10/5 22:27,125,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,272,ex272,_m9_assess || q6_i1 UpdateRadioButton,78,1,2011/10/5 22:27,126,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,280,ex280,_m9_assess || q8_i3 UpdateComboBox,85,1,2011/10/5 22:27,127,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,0,ex0,_m10_assess || q1_i1 UpdateComboBox,82,1,2011/10/5 22:34,128,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,1,ex1,_m10_assess || q1_i2 UpdateComboBox,82,1,2011/10/5 22:34,129,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,2,ex2,_m10_assess || q1_i3 UpdateComboBox,80,1,2011/10/5 22:34,130,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,3,ex3,_m10_assess || q1_i4 UpdateComboBox,80,1,2011/10/5 22:34,131,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,4,ex4,_m10_assess || q1_i5 UpdateComboBox,85,0,2011/10/5 22:34,132,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,5,ex5,_m10_assess || q1_i6 UpdateComboBox,85,1,2011/10/5 22:34,133,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,6,ex6,_m10_assess || q1_i7 UpdateComboBox,81,0,2011/10/5 22:34,134,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,7,ex7,_m10_assess || q1_i8 UpdateComboBox,81,1,2011/10/5 22:34,135,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,153,ex153,_m20_assess || q4_D UpdateComboBox,62,1,2011/11/28 20:41,136,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,152,ex152,_m20_assess || q3_C UpdateNumberField,90,0,2011/11/28 20:41,137,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,151,ex151,_m20_assess || q2_B UpdateNumberField,91,0,2011/11/28 20:41,138,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,150,ex150,_m20_assess || q1_A UpdateRadioButton,73,0,2011/11/28 20:41,139,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,155,ex155,_m21_assess || q2_B UpdateComboBox,54,0,2011/12/5 21:34,140,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,154,ex154,_m21_assess || q1_A UpdateComboBox,72,0,2011/12/5 21:34,141,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,90,ex90,_m1_tutor1 || q2_A UpdateRadioButton,41,1,2011/8/24 21:45,142,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,89,ex89,_m1_tutor1 || q1_A UpdateRadioButton,41,0,2011/8/24 21:45,143,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,91,ex91,_m1_tutor1 || q3_A UpdateRadioButton,41,0,2011/8/24 21:45,144,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,92,ex92,_m1_tutor1 || q4_A UpdateRadioButton,41,0,2011/8/24 21:45,145,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,93,ex93,_m1_tutor1 || q5_A UpdateRadioButton,41,1,2011/8/24 21:45,146,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,137,ex137,_m1_tutor3 || q1_A UpdateShortAnswer,79,1,2011/8/24 21:50,147,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,131,ex131,_m1_tutor2 || q1_A UpdateRadioButton,41,1,2011/8/24 21:51,148,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,132,ex132,_m1_tutor2 || q2_A UpdateRadioButton,41,1,2011/8/24 21:51,149,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,133,ex133,_m1_tutor2 || q3_A UpdateRadioButton,41,1,2011/8/24 21:51,150,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,134,ex134,_m1_tutor2 || q4_A UpdateRadioButton,41,1,2011/8/24 21:51,151,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,135,ex135,_m1_tutor2 || q5_A UpdateRadioButton,41,1,2011/8/24 21:51,152,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,136,ex136,_m1_tutor2 || q6_A UpdateRadioButton,41,1,2011/8/24 21:51,153,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,138,ex138,_m1_tutor4 || q1_i1 UpdateHotspotSingle,79,1,2011/8/24 21:51,154,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,139,ex139,_m1_tutor4 || q2_i1 UpdateHotspotSingle,41,0,2011/8/24 21:51,155,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,140,ex140,_m1_tutor4 || q3_i1 UpdateHotspotSingle,79,0,2011/8/24 21:52,156,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,141,ex141,_m1_tutor4 || q4_i1 UpdateHotspotSingle,79,1,2011/8/24 21:52,157,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,142,ex142,_m1_tutor5 || q1_A UpdateShortAnswer,80,1,2011/8/24 21:54,158,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,143,ex143,_m1_tutor6 || q1_A UpdateShortAnswer,80,1,2011/8/24 21:55,159,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,144,ex144,_m1_tutor7 || q1_A UpdateShortAnswer,80,1,2011/8/24 21:55,160,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,146,ex146,_m1_tutor9 || q1_i1 UpdateHotspotSingle,80,1,2011/8/24 21:56,161,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,147,ex147,_m1_tutor9 || q2_i1 UpdateHotspotSingle,80,1,2011/8/24 21:56,162,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,148,ex148,_m1_tutor9 || q3_i1 UpdateHotspotSingle,80,1,2011/8/24 21:56,163,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,149,ex149,_m1_tutor9 || q4_i1 UpdateHotspotSingle,80,1,2011/8/24 21:56,164,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,94,ex94,_m1_tutor10 || q1_i1 UpdateHotspotSingle,86,1,2011/8/24 21:58,165,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,95,ex95,_m1_tutor10 || q2_i1 UpdateHotspotSingle,86,0,2011/8/24 21:58,166,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,96,ex96,_m1_tutor10 || q3_i1 UpdateHotspotSingle,86,1,2011/8/24 21:58,167,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,97,ex97,_m1_tutor10 || q4_i1 UpdateHotspotSingle,86,1,2011/8/24 21:58,168,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,98,ex98,_m1_tutor11 || q1_i1 UpdateHotspotSingle,2,1,2011/8/24 21:59,169,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,99,ex99,_m1_tutor11 || q2_i1 UpdateHotspotSingle,79,0,2011/8/24 21:59,170,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,100,ex100,_m1_tutor11 || q3_i1 UpdateHotspotSingle,79,1,2011/8/24 22:00,171,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,101,ex101,_m1_tutor11 || q4_i1 UpdateHotspotSingle,79,1,2011/8/24 22:00,172,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,102,ex102,_m1_tutor12 || q1_i1 UpdateHotspotSingle,2,1,2011/8/24 22:00,173,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,103,ex103,_m1_tutor12 || q2_i1 UpdateHotspotSingle,79,0,2011/8/24 22:00,174,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,104,ex104,_m1_tutor12 || q3_i1 UpdateHotspotSingle,79,1,2011/8/24 22:00,175,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,105,ex105,_m1_tutor12 || q4_i1 UpdateHotspotSingle,79,1,2011/8/24 22:00,176,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,106,ex106,_m1_tutor13 || q1_i1 UpdateHotspotSingle,2,1,2011/8/24 22:01,177,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,107,ex107,_m1_tutor13 || q2_i1 UpdateHotspotSingle,86,1,2011/8/24 22:01,178,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,108,ex108,_m1_tutor13 || q3_i1 UpdateHotspotSingle,86,1,2011/8/24 22:01,179,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,109,ex109,_m1_tutor13 || q4_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,180,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,110,ex110,_m1_tutor14 || q1_i1 UpdateHotspotSingle,2,1,2011/8/24 22:02,181,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,111,ex111,_m1_tutor14 || q2_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,182,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,112,ex112,_m1_tutor14 || q3_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,183,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,113,ex113,_m1_tutor14 || q4_i1 UpdateHotspotSingle,86,0,2011/8/24 22:02,184,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,114,ex114,_m1_tutor15 || q1_i1 UpdateHotspotSingle,43,1,2011/8/24 22:02,185,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,115,ex115,_m1_tutor15 || q2_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,186,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,116,ex116,_m1_tutor15 || q3_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,187,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,117,ex117,_m1_tutor15 || q4_i1 UpdateHotspotSingle,86,1,2011/8/24 22:02,188,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,118,ex118,_m1_tutor16 || q1_i1 UpdateHotspotSingle,43,0,2011/8/24 22:03,189,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,119,ex119,_m1_tutor16 || q2_i1 UpdateHotspotSingle,79,1,2011/8/24 22:03,190,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,120,ex120,_m1_tutor16 || q3_i1 UpdateHotspotSingle,79,1,2011/8/24 22:03,191,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,121,ex121,_m1_tutor16 || q4_i1 UpdateHotspotSingle,79,1,2011/8/24 22:03,192,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,122,ex122,_m1_tutor17 || q1_i1 UpdateHotspotSingle,41,1,2011/8/24 22:03,193,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,123,ex123,_m1_tutor18 || q1_i1 UpdateHotspotSingle,43,1,2011/8/24 22:03,194,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,124,ex124,_m1_tutor18 || q2_i1 UpdateHotspotSingle,80,1,2011/8/24 22:03,195,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,125,ex125,_m1_tutor18 || q3_i1 UpdateHotspotSingle,80,1,2011/8/24 22:03,196,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,126,ex126,_m1_tutor18 || q4_i1 UpdateHotspotSingle,80,0,2011/8/24 22:03,197,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,127,ex127,_m1_tutor19 || q1_i1 UpdateHotspotSingle,43,1,2011/8/24 22:03,198,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,128,ex128,_m1_tutor19 || q2_i1 UpdateHotspotSingle,86,1,2011/8/24 22:03,199,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,129,ex129,_m1_tutor19 || q3_i1 UpdateHotspotSingle,86,1,2011/8/24 22:04,200,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,130,ex130,_m1_tutor19 || q4_i1 UpdateHotspotSingle,86,1,2011/8/24 22:04,201,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,75,ex75,_m1_assess || q1_point UpdateHotspotSingle,79,1,2011/8/24 22:09,202,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,80,ex80,_m1_assess || q3_label UpdateHotspotSingle,43,1,2011/8/24 22:09,203,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,76,ex76,_m1_assess || q1_sense UpdateHotspotSingle,79,1,2011/8/24 22:09,204,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,84,ex84,_m1_assess || q4_point UpdateHotspotSingle,41,1,2011/8/24 22:09,205,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,74,ex74,_m1_assess || q1_label UpdateHotspotSingle,43,0,2011/8/24 22:09,206,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,85,ex85,_m1_assess || q4_sense UpdateHotspotSingle,41,1,2011/8/24 22:09,207,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,78,ex78,_m1_assess || q2_point UpdateHotspotSingle,86,1,2011/8/24 22:09,208,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,83,ex83,_m1_assess || q4_label UpdateHotspotSingle,41,1,2011/8/24 22:09,209,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,79,ex79,_m1_assess || q2_sense UpdateHotspotSingle,86,1,2011/8/24 22:09,210,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,87,ex87,_m1_assess || q5_point UpdateHotspotSingle,80,1,2011/8/24 22:09,211,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,77,ex77,_m1_assess || q2_label UpdateHotspotSingle,43,1,2011/8/24 22:09,212,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,88,ex88,_m1_assess || q5_sense UpdateHotspotSingle,80,1,2011/8/24 22:09,213,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,81,ex81,_m1_assess || q3_point UpdateHotspotSingle,86,1,2011/8/24 22:09,214,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,86,ex86,_m1_assess || q5_label UpdateHotspotSingle,43,1,2011/8/24 22:09,215,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,82,ex82,_m1_assess || q3_sense UpdateHotspotSingle,86,1,2011/8/24 22:09,216,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,156,ex156,_m2_assess || q1_point1i1 UpdateComboBox,41,1,2011/8/24 22:20,217,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,164,ex164,_m2_assess || q1_point3i3 UpdateComboBox,34,1,2011/8/24 22:20,218,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,172,ex172,_m2_assess || q1_point6i2 UpdateComboBox,86,1,2011/8/24 22:20,219,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,157,ex157,_m2_assess || q1_point1i2 UpdateComboBox,80,1,2011/8/24 22:20,220,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,165,ex165,_m2_assess || q1_point4i1 UpdateComboBox,41,1,2011/8/24 22:20,221,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,173,ex173,_m2_assess || q1_point6i3 UpdateComboBox,86,1,2011/8/24 22:20,222,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,158,ex158,_m2_assess || q1_point1i3 UpdateComboBox,80,1,2011/8/24 22:20,223,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,166,ex166,_m2_assess || q1_point4i2 UpdateComboBox,93,1,2011/8/24 22:20,224,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,174,ex174,_m2_assess || q1_point7i1 UpdateComboBox,41,1,2011/8/24 22:20,225,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,159,ex159,_m2_assess || q1_point2i1 UpdateComboBox,41,0,2011/8/24 22:20,226,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,167,ex167,_m2_assess || q1_point4i3 UpdateComboBox,93,1,2011/8/24 22:20,227,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,175,ex175,_m2_assess || q1_point7i2 UpdateComboBox,80,1,2011/8/24 22:20,228,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,160,ex160,_m2_assess || q1_point2i2 UpdateComboBox,86,1,2011/8/24 22:20,229,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,168,ex168,_m2_assess || q1_point5i1 UpdateComboBox,41,1,2011/8/24 22:20,230,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,176,ex176,_m2_assess || q1_point7i3 UpdateComboBox,80,1,2011/8/24 22:20,231,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,161,ex161,_m2_assess || q1_point2i3 UpdateComboBox,86,1,2011/8/24 22:20,232,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,169,ex169,_m2_assess || q1_point5i2 UpdateComboBox,34,1,2011/8/24 22:20,233,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,162,ex162,_m2_assess || q1_point3i1 UpdateComboBox,41,1,2011/8/24 22:20,234,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,170,ex170,_m2_assess || q1_point5i3 UpdateComboBox,34,1,2011/8/24 22:20,235,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,163,ex163,_m2_assess || q1_point3i2 UpdateComboBox,34,1,2011/8/24 22:20,236,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,171,ex171,_m2_assess || q1_point6i1 UpdateComboBox,41,1,2011/8/24 22:20,237,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,287,ex287,tutor_03_01 || q2_i1 UpdateRadioButton,16,1,2011/8/29 19:20,238,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,290,ex290,tutor_03_02 || q2_i1 UpdateRadioButton,16,1,2011/8/29 19:21,239,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,289,ex289,tutor_03_02 || q1_i1 UpdateRadioButton,16,1,2011/8/29 19:21,240,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,288,ex288,tutor_03_01 || q3_i1 UpdateRadioButton,16,1,2011/8/29 19:21,241,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,291,ex291,tutor_03_02 || q3_i1 UpdateRadioButton,16,1,2011/8/29 19:21,242,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,286,ex286,tutor_03_01 || q1_i1 UpdateRadioButton,16,1,2011/8/29 19:21,243,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,292,ex292,tutor_03_03 || q1_A UpdateRadioButton,58,0,2011/8/29 19:23,244,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,293,ex293,tutor_03_03 || q2_A UpdateRadioButton,58,1,2011/8/29 19:23,245,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,294,ex294,tutor_03_04 || q1_i1 UpdateRadioButton,58,1,2011/8/29 19:23,246,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,295,ex295,tutor_03_05 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,247,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,296,ex296,tutor_03_06 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,248,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,297,ex297,tutor_03_07 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,249,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,298,ex298,tutor_03_08 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,250,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,299,ex299,tutor_03_09 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,251,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,300,ex300,tutor_03_10 || q1_A UpdateRadioButton,88,1,2011/8/29 19:27,252,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,301,ex301,tutor_03_11 || q1_q1-input UpdateRadioButton,21,0,2011/8/29 23:23,253,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,302,ex302,tutor_03_11 || q2_q2-input UpdateRadioButton,93,1,2011/8/29 23:24,254,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,303,ex303,tutor_03_11 || q3_q3-input UpdateRadioButton,88,1,2011/8/29 23:24,255,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,304,ex304,tutor_03_11 || q4_q4-input UpdateRadioButton,56,0,2011/8/29 23:25,256,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,305,ex305,tutor_03_12 || q1_q1-input UpdateRadioButton,21,1,2011/8/29 23:26,257,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,306,ex306,tutor_03_12 || q2_q2-input UpdateRadioButton,93,1,2011/8/29 23:26,258,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,307,ex307,tutor_03_12 || q3_q3-input UpdateRadioButton,88,1,2011/8/29 23:26,259,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,308,ex308,tutor_03_12 || q4_q4-input UpdateRadioButton,56,1,2011/8/29 23:26,260,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,309,ex309,tutor_03_13 || q1_q1-input UpdateRadioButton,21,1,2011/8/29 23:26,261,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,310,ex310,tutor_03_13 || q2_q2-input UpdateRadioButton,93,1,2011/8/29 23:26,262,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,311,ex311,tutor_03_13 || q3_q3-input UpdateRadioButton,88,1,2011/8/29 23:26,263,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,312,ex312,tutor_03_13 || q4_q4-input UpdateRadioButton,56,1,2011/8/29 23:26,264,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,313,ex313,tutor_03_14 || q1_q1-input UpdateRadioButton,21,1,2011/8/29 23:26,265,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,314,ex314,tutor_03_14 || q2_q2-input UpdateRadioButton,93,1,2011/8/29 23:26,266,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,315,ex315,tutor_03_15 || q1_q1-input UpdateRadioButton,21,1,2011/8/29 23:26,267,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,316,ex316,tutor_03_15 || q2_q2-input UpdateRadioButton,93,1,2011/8/29 23:26,268,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,317,ex317,tutor_03_15 || q3_q3-input UpdateRadioButton,88,1,2011/8/29 23:26,269,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,318,ex318,tutor_03_15 || q4_q4-input UpdateRadioButton,56,1,2011/8/29 23:26,270,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,188,ex188,_m3_assess || q8_i1 UpdateComboBox,88,1,2011/8/29 23:34,271,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,187,ex187,_m3_assess || q7_i1 UpdateNumberField,21,0,2011/8/29 23:34,272,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,183,ex183,_m3_assess || q2_i4 UpdateCheckbox,89,0,2011/8/29 23:34,273,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,186,ex186,_m3_assess || q6_i1 UpdateComboBox,56,1,2011/8/29 23:34,274,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,182,ex182,_m3_assess || q2_i3 UpdateCheckbox,89,1,2011/8/29 23:34,275,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,185,ex185,_m3_assess || q5_i1 UpdateComboBox,88,1,2011/8/29 23:34,276,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,181,ex181,_m3_assess || q2_i2 UpdateCheckbox,89,1,2011/8/29 23:34,277,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,184,ex184,_m3_assess || q4_i1 UpdateNumberField,21,1,2011/8/29 23:34,278,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,180,ex180,_m3_assess || q2_i1 UpdateCheckbox,89,1,2011/8/29 23:34,279,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,179,ex179,_m3_assess || q1_i3 UpdateComboBox,58,1,2011/8/29 23:34,280,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,178,ex178,_m3_assess || q1_i2 UpdateComboBox,58,0,2011/8/29 23:34,281,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,189,ex189,_m3_assess || q9_i1 UpdateComboBox,56,1,2011/8/29 23:34,282,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,177,ex177,_m3_assess || q1_i1 UpdateComboBox,58,1,2011/8/29 23:34,283,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,320,ex320,tutor_04_01 || q2_B UpdateComboBox,87,1,2011/8/31 23:36,284,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,319,ex319,tutor_04_01 || q1_A UpdateComboBox,87,0,2011/8/31 23:36,285,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,322,ex322,tutor_04_02 || q2_B UpdateNumberField,87,0,2011/8/31 23:41,286,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,321,ex321,tutor_04_02 || q1_A UpdateNumberField,87,0,2011/8/31 23:41,287,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,323,ex323,tutor_04_03 || q1_A UpdateComboBox,87,1,2011/8/31 23:45,288,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,324,ex324,tutor_04_03 || q2_B UpdateComboBox,87,1,2011/8/31 23:45,289,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,325,ex325,tutor_04_04 || q1_A UpdateNumberField,87,0,2011/8/31 23:47,290,train
10,uid10,Stu_035fa98df539bfc041ba08608881aa02,326,ex326,tutor_04_04 || q2_B UpdateNumberField,87,0,2011/8/31 23:47,291,train
